SocialMumID,SocialDadID,SocialMumCertain,SocialDadCertain,BroodRef,BroodName,Situation,DVDRef,DVDNumber,Filename,Age
32,4229,TRUE,TRUE,464,D027,4,55,40055,2004\40055.xlsx,7
32,4229,TRUE,TRUE,464,D027,4,81,40081,2004\40081.xlsx,11
32,4229,TRUE,TRUE,560,D123,4,313,40313,2004\40313.xlsx,7
32,4229,TRUE,TRUE,560,D123,4,338,40338,2004\40338.xlsx,11
41,517,TRUE,TRUE,522,D085,4,238,40238,2004\40238.xlsx,11
45,166,TRUE,TRUE,455,D018,4,32,40032,2004\40032.xlsx,7
45,166,TRUE,TRUE,523,D086,4,200,40200,2004\40200.xlsx,7
45,166,TRUE,TRUE,523,D086,4,235,40235,2004\40235.xlsx,11
45,166,TRUE,TRUE,597,D160,4,434,40434,2004\40434.xlsx,7
45,166,TRUE,TRUE,597,D160,4,452,40452,2004\40452.xlsx,11
45,166,TRUE,TRUE,62,E048,4,732,50174,2005\50174.xlsx,7
45,166,TRUE,TRUE,754,F006,4,1575,60004,2006\60004.xlsx,7
45,166,TRUE,TRUE,754,F006,4,1586,60015,2006\60015.xlsx,11
45,166,TRUE,TRUE,825,F077,4,1659,60088,2006\60088.xlsx,7
45,166,TRUE,TRUE,825,F077,4,1671,60100,2006\60100.xlsx,11
45,166,TRUE,TRUE,863,F115,4,1739,60168,2006\60168.xlsx,7
45,166,TRUE,TRUE,863,F115,4,1750,60179,2006\60179.xlsx,11
76,287,TRUE,TRUE,496,D059,4,113,40113,2004\40113.xlsx,7
76,287,TRUE,TRUE,496,D059,4,130,40130,2004\40130.xlsx,11
76,287,TRUE,TRUE,587,D150,4,396,40396,2004\40396.xlsx,7
76,287,TRUE,TRUE,55,E041,4,716,50158,2005\50158.xlsx,7
76,287,TRUE,TRUE,55,E041,4,755,50197,2005\50197.xlsx,11
122,132,TRUE,TRUE,526,D089,4,212,40212,2004\40212.xlsx,7
122,132,TRUE,TRUE,526,D089,4,245,40245,2004\40245.xlsx,11
122,132,TRUE,TRUE,5,D208,4,539,40539,2004\40539.xlsx,7
122,132,TRUE,TRUE,5,D208,4,553,40553,2004\40553.xlsx,11
122,1448,TRUE,TRUE,94,E080,4,813,50255,2005\50255.xlsx,7
122,1448,TRUE,TRUE,94,E080,4,854,50296,2005\50296.xlsx,11
122,1448,TRUE,TRUE,658,E157,4,1264,50707,2005\50707.xlsx,7
122,1448,TRUE,TRUE,658,E157,4,1308,50751,2005\50751.xlsx,11
206,663,TRUE,TRUE,598,D161,4,440,40440,2004\40440.xlsx,7
206,663,TRUE,TRUE,598,D161,4,458,40458,2004\40458.xlsx,11
206,2018,TRUE,TRUE,95,E081,4,817,50259,2005\50259.xlsx,7
206,2018,TRUE,TRUE,95,E081,4,852,50294,2005\50294.xlsx,11
206,2906,TRUE,TRUE,789,F041,4,1606,60035,2006\60035.xlsx,7
206,2661,TRUE,TRUE,839,F091,4,1694,60123,2006\60123.xlsx,7
206,2661,TRUE,TRUE,839,F091,4,1699,60128,2006\60128.xlsx,11
206,2661,TRUE,TRUE,874,F126,4,1758,60187,2006\60187.xlsx,7
256,132,TRUE,TRUE,493,D056,4,109,40109,2004\40109.xlsx,7
256,132,TRUE,TRUE,493,D056,4,126,40126,2004\40126.xlsx,11
256,132,TRUE,TRUE,579,D142,4,360,40360,2004\40360.xlsx,7
256,132,TRUE,TRUE,579,D142,4,381,40381,2004\40381.xlsx,11
256,1448,TRUE,TRUE,91,E077,4,800,50242,2005\50242.xlsx,7
256,1448,TRUE,TRUE,91,E077,4,843,50285,2005\50285.xlsx,11
256,650,TRUE,TRUE,649,E148,4,1213,50656,2005\50656.xlsx,7
256,650,TRUE,TRUE,649,E148,4,1257,50700,2005\50700.xlsx,11
256,650,TRUE,TRUE,806,F058,4,1642,60071,2006\60071.xlsx,7
256,650,TRUE,TRUE,806,F058,4,1655,60084,2006\60084.xlsx,11
256,650,TRUE,TRUE,852,F104,4,1727,60156,2006\60156.xlsx,7
256,650,TRUE,TRUE,852,F104,4,1733,60162,2006\60162.xlsx,11
284,456,TRUE,TRUE,519,D082,4,197,40197,2004\40197.xlsx,7
284,456,TRUE,TRUE,576,D139,4,356,40356,2004\40356.xlsx,7
284,456,TRUE,TRUE,576,D139,4,375,40375,2004\40375.xlsx,11
309,4422,TRUE,TRUE,551,D114,4,290,40290,2004\40290.xlsx,7
309,4422,TRUE,TRUE,4,D207,4,544,40544,2004\40544.xlsx,7
309,993,TRUE,TRUE,52,E038,4,712,50154,2005\50154.xlsx,7
309,993,TRUE,TRUE,52,E038,4,751,50193,2005\50193.xlsx,11
309,993,TRUE,TRUE,140,E126,4,1128,50571,2005\50571.xlsx,7
309,993,TRUE,TRUE,140,E126,4,1166,50609,2005\50609.xlsx,11
338,466,TRUE,TRUE,114,E100,4,1008,50450,2005\50450.xlsx,7
338,466,TRUE,TRUE,114,E100,4,1061,50504,2005\50504.xlsx,11
338,466,TRUE,TRUE,788,F040,4,1603,60032,2006\60032.xlsx,7
338,466,TRUE,TRUE,788,F040,4,1611,60040,2006\60040.xlsx,10
342,421,TRUE,TRUE,554,D117,4,303,40303,2004\40303.xlsx,7
342,421,TRUE,TRUE,554,D117,4,333,40333,2004\40333.xlsx,11
342,421,TRUE,TRUE,627,D190,4,495,40495,2004\40495.xlsx,7
342,421,TRUE,TRUE,627,D190,4,517,40517,2004\40517.xlsx,11
342,421,TRUE,TRUE,44,E030,4,706,50148,2005\50148.xlsx,7
342,421,TRUE,TRUE,44,E030,4,737,50179,2005\50179.xlsx,11
342,421,TRUE,TRUE,139,E125,4,1115,50558,2005\50558.xlsx,7
342,421,TRUE,TRUE,139,E125,4,1155,50598,2005\50598.xlsx,11
346,4264,TRUE,TRUE,494,D057,4,110,40110,2004\40110.xlsx,7
346,4264,TRUE,TRUE,494,D057,4,127,40127,2004\40127.xlsx,11
346,1956,TRUE,TRUE,61,E047,4,719,50161,2005\50161.xlsx,7
346,1956,TRUE,TRUE,61,E047,4,757,50199,2005\50199.xlsx,11
353,725,TRUE,TRUE,530,D093,4,220,40220,2004\40220.xlsx,7
353,725,TRUE,TRUE,530,D093,4,259,40259,2004\40259.xlsx,11
353,725,TRUE,TRUE,610,D173,4,474,40474,2004\40474.xlsx,11
353,725,TRUE,TRUE,53,E039,4,753,50195,2005\50195.xlsx,11
353,725,TRUE,TRUE,53,E039,4,743,50185,2005\50185.xlsx,11
353,725,TRUE,TRUE,647,E146,4,1184,50627,2005\50627.xlsx,7
353,725,TRUE,TRUE,647,E146,4,1223,50666,2005\50666.xlsx,11
371,4230,TRUE,TRUE,488,D051,4,106,40106,2004\40106.xlsx,7
371,4230,TRUE,TRUE,488,D051,4,122,40122,2004\40122.xlsx,11
371,4230,TRUE,TRUE,570,D133,4,359,40359,2004\40359.xlsx,11
416,4418,TRUE,TRUE,489,D052,4,105,40105,2004\40105.xlsx,7
416,4418,TRUE,TRUE,489,D052,4,121,40121,2004\40121.xlsx,11
416,4418,TRUE,TRUE,568,D131,4,346,40346,2004\40346.xlsx,7
416,4418,TRUE,TRUE,568,D131,4,362,40362,2004\40362.xlsx,11
416,4418,TRUE,TRUE,630,D193,4,509,40509,2004\40509.xlsx,7
416,4418,TRUE,TRUE,630,D193,4,524,40524,2004\40524.xlsx,11
416,4418,TRUE,TRUE,102,E088,4,937,50379,2005\50379.xlsx,7
416,4418,TRUE,TRUE,102,E088,4,993,50435,2005\50435.xlsx,11
416,4418,TRUE,TRUE,665,E164,4,1317,50760,2005\50760.xlsx,6
416,4418,TRUE,TRUE,665,E164,4,1326,50769,2005\50769.xlsx,7
416,4418,TRUE,TRUE,665,E164,4,1358,50801,2005\50801.xlsx,10
416,4418,TRUE,TRUE,665,E164,4,1364,50807,2005\50807.xlsx,11
419,4503,TRUE,TRUE,457,D020,4,71,40071,2004\40071.xlsx,11
419,4503,TRUE,TRUE,555,D118,4,310,40310,2004\40310.xlsx,7
419,4503,TRUE,TRUE,555,D118,4,335,40335,2004\40335.xlsx,11
419,4503,TRUE,TRUE,1,D204,4,540,40540,2004\40540.xlsx,7
419,4503,TRUE,TRUE,1,D204,4,554,40554,2004\40554.xlsx,11
419,765,TRUE,TRUE,73,E059,4,742,50184,2005\50184.xlsx,7
419,765,TRUE,TRUE,73,E059,4,781,50223,2005\50223.xlsx,11
427,22,TRUE,TRUE,543,D106,4,240,40240,2004\40240.xlsx,7
427,22,TRUE,TRUE,543,D106,4,270,40270,2004\40270.xlsx,11
427,22,TRUE,TRUE,39,E025,4,696,50138,2005\50138.xlsx,7
427,22,TRUE,TRUE,39,E025,4,727,50169,2005\50169.xlsx,11
427,22,TRUE,TRUE,143,E129,4,1129,50572,2005\50572.xlsx,7
427,22,TRUE,TRUE,143,E129,4,1163,50606,2005\50606.xlsx,11
427,661,TRUE,TRUE,832,F084,4,1677,60106,2006\60106.xlsx,7
427,661,TRUE,TRUE,832,F084,4,1682,60111,2006\60111.xlsx,11
428,4421,TRUE,TRUE,497,D060,4,114,40114,2004\40114.xlsx,7
428,4421,TRUE,TRUE,497,D060,4,133,40133,2004\40133.xlsx,11
428,4421,TRUE,TRUE,574,D137,4,358,40358,2004\40358.xlsx,7
428,4421,TRUE,TRUE,574,D137,4,379,40379,2004\40379.xlsx,11
428,4421,TRUE,TRUE,637,D200,4,536,40536,2004\40536.xlsx,7
428,4421,TRUE,TRUE,637,D200,4,550,40550,2004\40550.xlsx,11
431,356,TRUE,TRUE,537,D100,4,239,40239,2004\40239.xlsx,7
431,356,TRUE,TRUE,537,D100,4,269,40269,2004\40269.xlsx,11
431,356,TRUE,TRUE,50,E036,4,707,50149,2005\50149.xlsx,7
431,356,TRUE,TRUE,50,E036,4,741,50183,2005\50183.xlsx,11
431,356,TRUE,TRUE,147,E133,4,1148,50591,2005\50591.xlsx,7
431,356,TRUE,TRUE,147,E133,4,1187,50630,2005\50630.xlsx,11
438,11,TRUE,TRUE,512,D075,4,148,40148,2004\40148.xlsx,7
438,11,TRUE,TRUE,512,D075,4,175,40175,2004\40175.xlsx,11
438,11,TRUE,TRUE,588,D151,4,394,40394,2004\40394.xlsx,7
442,457,TRUE,TRUE,520,D083,4,194,40194,2004\40194.xlsx,7
442,457,TRUE,TRUE,582,D145,4,367,40367,2004\40367.xlsx,7
442,457,TRUE,TRUE,582,D145,4,390,40390,2004\40390.xlsx,11
442,457,TRUE,TRUE,48,E034,4,704,50146,2005\50146.xlsx,7
442,457,TRUE,TRUE,48,E034,4,735,50177,2005\50177.xlsx,7
442,457,TRUE,TRUE,663,E162,4,1296,50739,2005\50739.xlsx,6
442,457,TRUE,TRUE,663,E162,4,1302,50745,2005\50745.xlsx,7
442,457,TRUE,TRUE,663,E162,4,1336,50779,2005\50779.xlsx,10
442,457,TRUE,TRUE,663,E162,4,1344,50787,2005\50787.xlsx,11
471,661,TRUE,TRUE,514,D077,4,157,40157,2004\40157.xlsx,7
471,661,TRUE,TRUE,514,D077,4,183,40183,2004\40183.xlsx,11
471,661,TRUE,TRUE,591,D154,4,427,40427,2004\40427.xlsx,7
471,661,TRUE,TRUE,591,D154,4,450,40450,2004\40450.xlsx,11
471,661,TRUE,TRUE,106,E092,4,936,50378,2005\50378.xlsx,7
471,661,TRUE,TRUE,106,E092,4,992,50434,2005\50434.xlsx,11
512,765,TRUE,TRUE,498,D061,4,115,40115,2004\40115.xlsx,7
512,765,TRUE,TRUE,583,D146,4,368,40368,2004\40368.xlsx,7
512,765,TRUE,TRUE,583,D146,4,388,40388,2004\40388.xlsx,11
512,765,TRUE,TRUE,128,E114,4,1063,50506,2005\50506.xlsx,7
512,765,TRUE,TRUE,128,E114,4,1105,50548,2005\50548.xlsx,11
521,1038,TRUE,TRUE,527,D090,4,225,40225,2004\40225.xlsx,7
521,1038,TRUE,TRUE,527,D090,4,260,40260,2004\40260.xlsx,11
521,1038,TRUE,TRUE,626,D189,4,496,40496,2004\40496.xlsx,7
521,1038,TRUE,TRUE,626,D189,4,515,40515,2004\40515.xlsx,11
521,1038,TRUE,TRUE,103,E089,4,935,50377,2005\50377.xlsx,7
524,2018,TRUE,TRUE,46,E032,4,702,50144,2005\50144.xlsx,7
524,2018,TRUE,TRUE,113,E099,4,1020,50462,2005\50462.xlsx,7
524,2018,TRUE,TRUE,113,E099,4,1068,50511,2005\50511.xlsx,11
524,4153,TRUE,TRUE,753,F005,4,1574,60003,2006\60003.xlsx,7
533,417,TRUE,TRUE,518,D081,4,191,40191,2004\40191.xlsx,7
533,417,TRUE,TRUE,518,D081,4,230,40230,2004\40230.xlsx,11
533,417,TRUE,TRUE,592,D155,4,424,40424,2004\40424.xlsx,7
533,417,TRUE,TRUE,592,D155,4,446,40446,2004\40446.xlsx,11
533,417,TRUE,TRUE,27,E013,4,579,50021,2005\50021.xlsx,7
533,417,TRUE,TRUE,27,E013,4,619,50061,2005\50061.xlsx,11
533,417,TRUE,TRUE,116,E102,4,1015,50457,2005\50457.xlsx,7
533,417,TRUE,TRUE,116,E102,4,1064,50507,2005\50507.xlsx,11
540,383,TRUE,TRUE,552,D115,4,297,40297,2004\40297.xlsx,7
540,383,TRUE,TRUE,552,D115,4,323,40323,2004\40323.xlsx,11
540,1053,TRUE,TRUE,59,E045,4,724,50166,2005\50166.xlsx,7
540,1053,TRUE,TRUE,59,E045,4,762,50204,2005\50204.xlsx,11
540,1053,TRUE,TRUE,648,E147,4,1195,50638,2005\50638.xlsx,7
540,1053,TRUE,TRUE,648,E147,4,1243,50686,2005\50686.xlsx,11
542,466,TRUE,TRUE,542,D105,4,236,40236,2004\40236.xlsx,7
542,466,TRUE,TRUE,542,D105,4,274,40274,2004\40274.xlsx,11
542,251,TRUE,TRUE,80,E066,4,769,50211,2005\50211.xlsx,7
542,251,TRUE,TRUE,134,E120,4,1094,50537,2005\50537.xlsx,7
542,251,TRUE,TRUE,134,E120,4,1138,50581,2005\50581.xlsx,11
551,251,TRUE,TRUE,549,D112,4,277,40277,2004\40277.xlsx,7
551,251,TRUE,TRUE,549,D112,4,307,40307,2004\40307.xlsx,11
556,23,TRUE,TRUE,559,D122,4,315,40315,2004\40315.xlsx,7
556,23,TRUE,TRUE,68,E054,4,749,50191,2005\50191.xlsx,7
556,23,TRUE,TRUE,68,E054,4,789,50231,2005\50231.xlsx,11
560,4230,TRUE,TRUE,100,E086,4,921,50363,2005\50363.xlsx,7
560,4230,TRUE,TRUE,100,E086,4,973,50415,2005\50415.xlsx,11
562,393,TRUE,TRUE,525,D088,4,211,40211,2004\40211.xlsx,7
562,393,TRUE,TRUE,525,D088,4,252,40252,2004\40252.xlsx,11
562,393,TRUE,TRUE,625,D188,4,499,40499,2004\40499.xlsx,11
569,1717,TRUE,TRUE,127,E113,4,1062,50505,2005\50505.xlsx,7
569,1717,TRUE,TRUE,127,E113,4,1104,50547,2005\50547.xlsx,11
571,4423,TRUE,TRUE,475,D038,4,74,40074,2004\40074.xlsx,7
571,4423,TRUE,TRUE,475,D038,4,99,40099,2004\40099.xlsx,11
571,1227,TRUE,TRUE,813,F065,4,1647,60076,2006\60076.xlsx,7
571,1227,TRUE,TRUE,813,F065,4,1664,60093,2006\60093.xlsx,11
586,285,TRUE,TRUE,531,D094,4,223,40223,2004\40223.xlsx,7
586,285,TRUE,TRUE,531,D094,4,261,40261,2004\40261.xlsx,11
586,2651,TRUE,TRUE,910,G029,4,1801,70043,2007\70043.xlsx,7
586,2651,TRUE,TRUE,910,G029,4,1807,70049,2007\70049.xlsx,11
586,2651,TRUE,TRUE,944,G063,4,1878,70120,2007\70120.xlsx,7
586,2651,TRUE,TRUE,944,G063,4,1883,70125,2007\70125.xlsx,11
592,418,TRUE,TRUE,564,D127,4,329,40329,2004\40329.xlsx,7
592,418,TRUE,TRUE,63,E049,4,730,50172,2005\50172.xlsx,7
592,418,TRUE,TRUE,63,E049,4,767,50209,2005\50209.xlsx,11
592,418,TRUE,TRUE,670,E169,4,1353,50796,2005\50796.xlsx,7
592,418,TRUE,TRUE,766,F018,4,1589,60018,2006\60018.xlsx,7
592,418,TRUE,TRUE,870,F122,4,1746,60175,2006\60175.xlsx,7
592,418,TRUE,TRUE,870,F122,4,1754,60183,2006\60183.xlsx,11
604,4304,TRUE,TRUE,561,D124,4,319,40319,2004\40319.xlsx,7
604,4304,TRUE,TRUE,105,E091,4,920,50362,2005\50362.xlsx,6
604,4304,TRUE,TRUE,105,E091,4,934,50376,2005\50376.xlsx,7
604,4304,TRUE,TRUE,105,E091,4,990,50432,2005\50432.xlsx,11
604,4304,TRUE,TRUE,672,E171,4,1350,50793,2005\50793.xlsx,7
605,4423,TRUE,TRUE,462,D025,4,45,40045,2004\40045.xlsx,7
605,4423,TRUE,TRUE,462,D025,4,75,40075,2004\40075.xlsx,11
605,4423,TRUE,TRUE,558,D121,4,308,40308,2004\40308.xlsx,7
605,4423,TRUE,TRUE,602,D165,4,449,40449,2004\40449.xlsx,7
605,4423,TRUE,TRUE,602,D165,4,465,40465,2004\40465.xlsx,11
605,1227,TRUE,TRUE,71,E057,4,746,50188,2005\50188.xlsx,7
605,1227,TRUE,TRUE,71,E057,4,779,50221,2005\50221.xlsx,11
622,2187,TRUE,TRUE,849,F101,4,1710,60139,2006\60139.xlsx,7
622,2187,TRUE,TRUE,849,F101,4,1720,60149,2006\60149.xlsx,11
646,500,TRUE,TRUE,524,D087,4,213,40213,2004\40213.xlsx,7
646,500,TRUE,TRUE,524,D087,4,254,40254,2004\40254.xlsx,11
646,500,TRUE,TRUE,605,D168,4,453,40453,2004\40453.xlsx,7
646,500,TRUE,TRUE,605,D168,4,470,40470,2004\40470.xlsx,11
646,500,TRUE,TRUE,60,E046,4,720,50162,2005\50162.xlsx,7
646,500,TRUE,TRUE,60,E046,4,759,50201,2005\50201.xlsx,11
646,1226,TRUE,TRUE,652,E151,4,1210,50653,2005\50653.xlsx,7
649,460,TRUE,TRUE,515,D078,4,186,40186,2004\40186.xlsx,7
649,460,TRUE,TRUE,515,D078,4,226,40226,2004\40226.xlsx,11
649,460,TRUE,TRUE,595,D158,4,433,40433,2004\40433.xlsx,7
649,460,TRUE,TRUE,595,D158,4,454,40454,2004\40454.xlsx,11
649,460,TRUE,TRUE,656,E155,4,1244,50687,2005\50687.xlsx,7
649,460,TRUE,TRUE,656,E155,4,1291,50734,2005\50734.xlsx,11
704,504,TRUE,TRUE,538,D101,4,237,40237,2004\40237.xlsx,7
704,504,TRUE,TRUE,538,D101,4,268,40268,2004\40268.xlsx,11
723,24,TRUE,TRUE,484,D047,4,84,40084,2004\40084.xlsx,7
723,24,TRUE,TRUE,484,D047,4,111,40111,2004\40111.xlsx,11
750,3496,TRUE,TRUE,931,G050,4,1849,70091,2007\70091.xlsx,7
750,3496,TRUE,TRUE,931,G050,4,1860,70102,2007\70102.xlsx,11
753,822,TRUE,TRUE,532,D095,4,229,40229,2004\40229.xlsx,7
753,822,TRUE,TRUE,532,D095,4,264,40264,2004\40264.xlsx,11
753,822,TRUE,TRUE,609,D172,4,459,40459,2004\40459.xlsx,7
753,822,TRUE,TRUE,609,D172,4,476,40476,2004\40476.xlsx,11
784,499,TRUE,TRUE,563,D126,4,330,40330,2004\40330.xlsx,7
784,1095,TRUE,TRUE,74,E060,4,763,50205,2005\50205.xlsx,7
784,1095,TRUE,TRUE,126,E112,4,1066,50509,2005\50509.xlsx,7
784,417,TRUE,TRUE,809,F061,4,1644,60073,2006\60073.xlsx,7
784,417,TRUE,TRUE,809,F061,4,1658,60087,2006\60087.xlsx,11
784,417,TRUE,TRUE,856,F108,4,1731,60160,2006\60160.xlsx,7
784,417,TRUE,TRUE,856,F108,4,1737,60166,2006\60166.xlsx,11
819,602,TRUE,TRUE,49,E035,4,703,50145,2005\50145.xlsx,7
819,602,TRUE,TRUE,49,E035,4,734,50176,2005\50176.xlsx,11
819,11,TRUE,TRUE,673,E172,4,1352,50795,2005\50795.xlsx,7
832,1099,TRUE,TRUE,546,D109,4,246,40246,2004\40246.xlsx,7
832,1099,TRUE,TRUE,546,D109,4,276,40276,2004\40276.xlsx,11
832,1464,TRUE,TRUE,118,E104,4,1040,50482,2005\50482.xlsx,7
832,1464,TRUE,TRUE,118,E104,4,1084,50527,2005\50527.xlsx,11
843,2904,TRUE,TRUE,826,F078,4,1665,60094,2006\60094.xlsx,7
843,2904,TRUE,TRUE,826,F078,4,1675,60104,2006\60104.xlsx,11
843,2904,TRUE,TRUE,862,F114,4,1738,60167,2006\60167.xlsx,7
843,2904,TRUE,TRUE,862,F114,4,1749,60178,2006\60178.xlsx,11
857,4247,TRUE,TRUE,575,D138,4,355,40355,2004\40355.xlsx,7
857,4247,TRUE,TRUE,575,D138,4,372,40372,2004\40372.xlsx,11
857,4247,TRUE,TRUE,7,D210,4,546,40546,2004\40546.xlsx,7
857,4247,TRUE,TRUE,7,D210,4,556,40556,2004\40556.xlsx,11
857,1569,TRUE,TRUE,86,E072,4,772,50214,2005\50214.xlsx,7
857,1569,TRUE,TRUE,86,E072,4,826,50268,2005\50268.xlsx,11
857,1569,TRUE,TRUE,145,E131,4,1136,50579,2005\50579.xlsx,7
857,1569,TRUE,TRUE,145,E131,4,1175,50618,2005\50618.xlsx,11
857,1569,TRUE,TRUE,823,F075,4,1661,60090,2006\60090.xlsx,7
857,1569,TRUE,TRUE,823,F075,4,1673,60102,2006\60102.xlsx,11
860,114,TRUE,TRUE,544,D107,4,247,40247,2004\40247.xlsx,7
860,114,TRUE,TRUE,621,D184,4,481,40481,2004\40481.xlsx,7
860,114,TRUE,TRUE,621,D184,4,500,40500,2004\40500.xlsx,11
860,114,TRUE,TRUE,92,E078,4,798,50240,2005\50240.xlsx,7
860,114,TRUE,TRUE,92,E078,4,844,50286,2005\50286.xlsx,11
860,2246,TRUE,TRUE,827,F079,4,1666,60095,2006\60095.xlsx,7
860,2246,TRUE,TRUE,827,F079,4,1676,60105,2006\60105.xlsx,11
860,114,TRUE,TRUE,871,F123,4,1747,60176,2006\60176.xlsx,7
860,114,TRUE,TRUE,871,F123,4,1755,60184,2006\60184.xlsx,11
860,2693,TRUE,TRUE,901,G020,4,1786,70028,2007\70028.xlsx,7
860,2693,TRUE,TRUE,901,G020,4,1794,70036,2007\70036.xlsx,11
860,2693,TRUE,TRUE,937,G056,4,1866,70108,2007\70108.xlsx,7
860,2693,TRUE,TRUE,937,G056,4,1872,70114,2007\70114.xlsx,11
860,2693,TRUE,TRUE,960,G079,4,1917,70159,2007\70159.xlsx,7
860,2693,TRUE,TRUE,960,G079,4,1926,70168,2007\70168.xlsx,11
892,4435,TRUE,TRUE,539,D102,4,231,40231,2004\40231.xlsx,7
892,4435,TRUE,TRUE,539,D102,4,265,40265,2004\40265.xlsx,11
892,4435,TRUE,TRUE,606,D169,4,451,40451,2004\40451.xlsx,7
892,4435,TRUE,TRUE,606,D169,4,471,40471,2004\40471.xlsx,11
892,4435,TRUE,TRUE,67,E053,4,750,50192,2005\50192.xlsx,7
892,4435,TRUE,TRUE,130,E116,4,1076,50519,2005\50519.xlsx,7
892,4435,TRUE,TRUE,130,E116,4,1116,50559,2005\50559.xlsx,11
892,4435,TRUE,TRUE,760,F012,4,1576,60005,2006\60005.xlsx,7
892,4435,TRUE,TRUE,760,F012,4,1588,60017,2006\60017.xlsx,11
892,4435,TRUE,TRUE,800,F052,4,1631,60060,2006\60060.xlsx,7
892,4435,TRUE,TRUE,842,F094,4,1696,60125,2006\60125.xlsx,7
892,4435,TRUE,TRUE,842,F094,4,1703,60132,2006\60132.xlsx,11
903,354,TRUE,TRUE,545,D108,4,250,40250,2004\40250.xlsx,7
903,354,TRUE,TRUE,545,D108,4,281,40281,2004\40281.xlsx,11
903,354,TRUE,TRUE,613,D176,4,456,40456,2004\40456.xlsx,7
903,354,TRUE,TRUE,613,D176,4,472,40472,2004\40472.xlsx,11
903,354,TRUE,TRUE,51,E037,4,708,50150,2005\50150.xlsx,7
903,354,TRUE,TRUE,149,E135,4,1146,50589,2005\50589.xlsx,7
913,818,TRUE,TRUE,580,D143,4,369,40369,2004\40369.xlsx,7
913,818,TRUE,TRUE,580,D143,4,391,40391,2004\40391.xlsx,11
913,818,TRUE,TRUE,153,E139,4,1162,50605,2005\50605.xlsx,7
913,818,TRUE,TRUE,153,E139,4,1202,50645,2005\50645.xlsx,11
917,4463,TRUE,TRUE,40,E026,4,694,50136,2005\50136.xlsx,7
917,4463,TRUE,TRUE,40,E026,4,726,50168,2005\50168.xlsx,11
917,4463,TRUE,TRUE,675,E174,4,1349,50792,2005\50792.xlsx,7
927,466,TRUE,TRUE,495,D058,4,112,40112,2004\40112.xlsx,7
927,1717,TRUE,TRUE,81,E067,4,764,50206,2005\50206.xlsx,7
927,1717,TRUE,TRUE,81,E067,4,812,50254,2005\50254.xlsx,11
927,1717,TRUE,TRUE,653,E152,4,1222,50665,2005\50665.xlsx,7
927,1717,TRUE,TRUE,653,E152,4,1266,50709,2005\50709.xlsx,11
927,494,TRUE,TRUE,815,F067,4,1650,60079,2006\60079.xlsx,7
927,494,TRUE,TRUE,815,F067,4,1669,60098,2006\60098.xlsx,11
927,494,TRUE,TRUE,866,F118,4,1743,60172,2006\60172.xlsx,7
927,494,TRUE,TRUE,866,F118,4,1753,60182,2006\60182.xlsx,11
927,2202,TRUE,TRUE,898,G017,4,1784,70026,2007\70026.xlsx,7
927,2202,TRUE,TRUE,898,G017,4,1791,70033,2007\70033.xlsx,11
927,2202,TRUE,TRUE,989,H010,4,1969,80026,2008\80026.xlsx,7
927,2202,TRUE,TRUE,989,H010,4,1975,80032,2008\80032.xlsx,11
927,2202,TRUE,TRUE,1003,H024,4,1999,80056,2008\80056.xlsx,7
927,2202,TRUE,TRUE,1003,H024,4,2003,80060,2008\80060.xlsx,11
928,513,TRUE,TRUE,535,D098,4,233,40233,2004\40233.xlsx,7
928,513,TRUE,TRUE,535,D098,4,262,40262,2004\40262.xlsx,11
929,46,TRUE,TRUE,486,D049,4,90,40090,2004\40090.xlsx,7
929,46,TRUE,TRUE,553,D116,4,293,40293,2004\40293.xlsx,7
929,46,TRUE,TRUE,553,D116,4,320,40320,2004\40320.xlsx,11
929,500,TRUE,TRUE,136,E122,4,1090,50533,2005\50533.xlsx,7
929,984,TRUE,TRUE,845,F097,4,1701,60130,2006\60130.xlsx,7
929,984,TRUE,TRUE,845,F097,4,1711,60140,2006\60140.xlsx,11
929,2202,TRUE,TRUE,922,G041,4,1832,70074,2007\70074.xlsx,7
929,2202,TRUE,TRUE,922,G041,4,1846,70088,2007\70088.xlsx,11
955,591,TRUE,TRUE,490,D053,4,108,40108,2004\40108.xlsx,7
955,591,TRUE,TRUE,490,D053,4,123,40123,2004\40123.xlsx,11
955,591,TRUE,TRUE,577,D140,4,363,40363,2004\40363.xlsx,7
955,591,TRUE,TRUE,12,D215,4,549,40549,2004\40549.xlsx,7
960,650,TRUE,TRUE,578,D141,4,361,40361,2004\40361.xlsx,7
960,650,TRUE,TRUE,578,D141,4,382,40382,2004\40382.xlsx,11
960,650,TRUE,TRUE,57,E043,4,725,50167,2005\50167.xlsx,7
960,650,TRUE,TRUE,57,E043,4,761,50203,2005\50203.xlsx,11
963,1053,TRUE,TRUE,638,D201,4,541,40541,2004\40541.xlsx,7
963,1053,TRUE,TRUE,638,D201,4,552,40552,2004\40552.xlsx,11
980,971,TRUE,TRUE,550,D113,4,279,40279,2004\40279.xlsx,7
980,971,TRUE,TRUE,550,D113,4,304,40304,2004\40304.xlsx,11
980,4421,TRUE,TRUE,131,E117,4,1075,50518,2005\50518.xlsx,7
980,23,TRUE,TRUE,846,F098,4,1702,60131,2006\60131.xlsx,7
980,23,TRUE,TRUE,846,F098,4,1713,60142,2006\60142.xlsx,11
985,409,TRUE,TRUE,528,D091,4,222,40222,2004\40222.xlsx,7
